playlist_genre,dimension_1,dimension_2
pop,-19.628662,127.717575
pop,-81.48114,48.55786
pop,-70.417564,11.508637
pop,-57.248096,47.72233
pop,-100.45497,27.350964
pop,-38.097748,122.81216
pop,8.999662,-40.465202
pop,-34.557064,-54.472645
pop,-60.57637,23.63588
pop,-4.489192,-93.662544
pop,-61.312878,-1.2538979
pop,-69.34963,48.16951
pop,44.47481,-59.063927
pop,55.56491,-9.599932
pop,96.27583,-39.692085
pop,-51.925285,32.834953
pop,-48.961044,12.777775
pop,-11.4659195,-59.987514
pop,98.798836,-63.5649
pop,-56.446743,93.80456
pop,48.60251,59.962673
pop,61.484142,-10.739091
pop,-71.87998,30.857147
pop,-46.555523,61.82328
pop,-5.2426443,110.53762
pop,-18.318178,77.577484
pop,-37.084557,-72.96677
pop,30.749842,-102.18674
pop,7.451862,-47.857376
pop,-50.585552,0.5439988
pop,-42.16529,-7.9588904
pop,-58.029636,51.973648
pop,-55.887352,97.82912
pop,-55.981995,100.4153
pop,-31.344423,-26.161892
pop,-50.774784,-0.37288925
pop,-32.90534,67.69685
pop,19.504433,68.32903
pop,122.72836,-9.580574
pop,-38.514606,-28.127178
pop,26.68642,-79.173706
pop,-72.13913,-44.653614
pop,-6.4900923,-11.14195
pop,68.92464,25.08752
pop,-28.565767,128.83965
pop,-71.95119,76.66638
pop,-4.2428484,-96.942986
pop,-36.238667,-25.751137
pop,-39.514805,49.400085
pop,25.23748,-112.38652
pop,-115.345215,-51.780293
pop,6.228743,91.07029
pop,-6.3297505,-9.2773075
pop,-2.9289198,-83.581276
pop,-49.277126,-29.887173
pop,-72.27157,99.22868
pop,-72.550316,81.04558
pop,34.873978,-32.11933
pop,-65.32479,106.63361
pop,1.1974292,38.213287
pop,-25.784279,-122.861336
pop,10.372749,33.819374
pop,-53.918827,37.87074
pop,24.28466,-39.140015
pop,-51.61348,-46.78901
pop,-60.882004,-65.88957
pop,-113.00414,46.819168
pop,-32.20828,-41.16119
pop,-73.68438,-63.563606
pop,71.24727,-44.643806
pop,33.897,79.8306
pop,-29.110182,4.9509506
pop,-34.304558,-56.178562
pop,-99.47398,-37.899506
pop,-15.934513,85.4428
pop,-32.58258,72.086105
pop,-26.860025,129.18782
pop,-73.150345,86.11112
pop,-52.041798,-5.051175
pop,44.284695,-98.62342
pop,-71.99516,68.07578
pop,-70.75182,-42.347054
pop,24.107042,-39.364704
pop,39.70157,35.539215
pop,1.6746073,3.7344332
pop,-11.451537,-55.027355
pop,-58.335907,61.95539
pop,-22.727995,61.620625
pop,-19.963903,-126.32908
pop,92.45284,77.33358
pop,7.2356434,57.39555
pop,25.218773,119.270966
pop,-84.488,-26.935003
pop,-27.21596,-98.59066
pop,-102.26427,11.4040165
pop,-26.647749,29.225914
pop,42.130566,49.39919
pop,-25.730211,-13.731437
pop,-38.18978,41.459194
pop,11.016938,27.015238
pop,-33.682053,105.76726
pop,6.5357695,84.40515
pop,79.75146,-10.6702795
pop,31.154898,100.08931
pop,46.477356,120.83145
pop,68.573494,41.62364
pop,11.713476,-0.12122697
pop,-48.795174,17.09641
pop,43.947105,17.884756
pop,128.16838,-17.440481
pop,-15.35677,22.459318
pop,-29.94657,-62.46597
pop,30.650341,-48.98617
pop,-58.548904,59.673073
pop,-47.04517,-82.466965
pop,109.75963,38.335285
pop,-14.692232,-68.50865
pop,86.60864,-56.620354
pop,-2.8338606,65.94509
pop,41.76737,40.444168
pop,-108.93179,-68.22014
pop,-38.021484,23.506592
pop,89.56937,-63.069798
pop,99.115555,1.9994888
pop,83.73993,23.429825
pop,-23.842665,58.09465
pop,28.629395,78.23747
pop,94.661476,44.919727
pop,58.738132,-19.468994
pop,98.83083,3.8942313
pop,0.004943022,-25.816612
pop,75.50901,-32.247387
pop,90.48783,-63.968315
pop,1.2585323,10.599158
pop,-24.303106,49.30411
pop,18.309898,31.903744
pop,38.116737,78.27079
pop,58.51311,26.108389
pop,94.50072,-33.712162
pop,-58.105923,82.432045
pop,-16.890352,81.37794
pop,71.76867,-46.08876
pop,84.94631,-30.80855
pop,136.79018,11.7161665
pop,-29.131353,-29.157312
pop,11.669621,15.405808
pop,-36.888702,11.62398
pop,-83.91902,33.22959
pop,-72.095085,73.70045
pop,91.46615,-16.340115
pop,-29.144754,107.699066
pop,21.684893,-62.875977
pop,54.72047,-21.223438
pop,14.630026,-37.31039
pop,28.213161,-14.467144
pop,-79.260086,5.7173123
pop,-65.99305,-16.839453
pop,-94.744835,-51.103577
pop,7.4598374,-47.39188
pop,19.61053,19.03423
pop,28.702654,5.0875363
pop,60.20217,0.5093847
pop,52.48538,76.894394
pop,128.63156,-17.539843
pop,121.09875,10.936518
pop,120.606415,-25.817299
pop,-114.12789,24.046543
pop,46.146626,-29.267906
pop,43.9288,-104.196045
pop,90.64743,27.106304
pop,-19.213266,-27.45532
pop,22.955343,71.938576
pop,86.897675,-57.655907
pop,74.02476,-56.08618
pop,69.63419,-41.200928
pop,31.354866,0.7220371
pop,-96.81049,35.947666
pop,31.649231,-50.873062
pop,42.593258,88.39929
pop,-33.418858,-44.148636
pop,31.93197,-48.32061
pop,61.574528,-52.479176
pop,78.3571,47.899254
pop,127.85613,-41.45283
pop,-7.4878774,-16.513573
pop,-16.5821,92.340614
pop,-71.00145,-43.21901
pop,-60.523106,3.6841443
pop,59.89122,-97.88317
pop,16.575645,20.456444
pop,127.17827,-38.35894
pop,-49.46827,-63.889717
pop,-17.477448,124.40111
pop,137.48486,16.30421
pop,98.37542,6.276734
pop,-40.905495,-85.55697
pop,28.613022,116.94295
pop,50.83864,-68.96589
pop,-2.669934,55.751526
pop,-60.28416,106.6476
pop,10.301517,-80.52168
pop,-36.92843,-73.280594
pop,26.083548,-64.29416
pop,18.73427,-96.5714
pop,-113.27742,-34.251087
pop,37.790607,66.020805
pop,36.579678,26.539705
pop,37.75591,31.087595
pop,22.44853,-63.302956
pop,-58.481136,-22.652275
pop,-103.66974,74.644394
pop,-30.326147,32.9526
pop,-32.875725,69.367355
pop,-11.169131,63.58426
pop,-72.26331,22.312563
pop,-24.233189,-9.434536
pop,35.43671,-1.6487612
pop,46.42496,-34.50497
pop,-42.31527,36.137215
pop,-11.191722,-113.17297
pop,-7.4801817,20.25978
pop,-69.17629,47.103893
pop,-32.944687,69.1069
pop,-61.30686,-65.82542
pop,-41.056835,-67.82108
pop,63.023655,57.660686
pop,43.247658,-44.78401
pop,-6.5977297,-35.429543
pop,-114.656746,-55.293537
pop,-8.456455,2.132687
pop,73.55039,-91.38818
pop,6.3207226,88.761734
pop,18.505697,-58.05129
pop,-117.40814,-4.4882064
pop,-72.89113,-28.226957
pop,79.719505,-10.863424
pop,63.426193,64.11842
pop,-6.9006968,-34.48147
pop,-130.74628,39.37572
pop,-41.951935,38.400154
pop,6.4321313,107.250946
pop,-32.00431,-60.808483
pop,64.48124,-74.32748
pop,-7.480719,20.260977
pop,-1.224286,40.471806
pop,-8.119691,0.37844953
pop,12.329762,-3.419575
pop,18.708635,31.865032
pop,7.4596424,67.46448
pop,-87.3314,58.065517
pop,79.018616,-4.4077373
pop,45.247093,122.003075
pop,40.690823,74.12032
pop,-134.61609,-27.963913
pop,18.26795,-96.78979
pop,-1.6725645,-57.368996
pop,-21.32678,-43.66374
pop,108.16996,34.025524
pop,10.767537,-67.022316
pop,-85.67241,-0.1435531
pop,25.835331,25.108599
pop,19.229713,-9.882501
pop,-6.0755477,95.517555
pop,61.288273,-50.769413
pop,-29.065702,5.2371826
pop,8.22152,71.04434
pop,-84.14066,-14.375005
pop,-14.2387,-67.44116
pop,-72.9041,-28.25345
pop,-30.800152,36.40161
pop,10.703435,-18.076591
pop,-88.30083,7.5862117
pop,-96.98502,-0.21952666
pop,-18.286621,77.36094
pop,-58.22335,79.922264
pop,61.530052,-52.17419
pop,-93.29507,-53.330643
pop,59.871136,4.951152
pop,-23.296764,-124.094826
pop,17.898407,92.096054
pop,-72.461494,98.7062
pop,-12.036788,58.94515
pop,49.387646,116.553986
pop,17.345678,89.78364
pop,-57.997208,83.67479
pop,31.177958,11.780905
pop,-98.08121,-77.96458
pop,-38.075104,8.649898
pop,58.212906,-92.9384
pop,-12.851434,43.529243
pop,-39.897095,-108.99267
pop,-5.400193,89.29939
pop,29.265244,-21.974855
pop,-8.599021,45.217777
pop,-78.07438,-80.3389
pop,-30.280529,128.09908
pop,25.856012,-33.140125
pop,-11.779592,-54.14014
pop,40.536526,-83.80779
pop,17.802893,-91.41049
pop,-20.817131,-83.475945
pop,-33.228897,65.58854
pop,-1.952443,-53.1936
pop,-9.245578,-24.065424
pop,-0.3311197,23.533201
pop,-3.496817,76.23051
pop,21.470915,9.711447
pop,6.23571,91.73722
pop,11.04329,26.655155
pop,76.32774,-33.81117
pop,-6.989342,35.259647
pop,135.51997,-16.194613
pop,-73.34919,87.439964
pop,21.984034,9.984649
pop,-37.181854,10.601504
pop,-16.954624,18.627602
pop,-47.587692,-25.399185
pop,70.81079,-87.69233
pop,-16.870876,92.88089
pop,-52.778053,-9.615295
pop,17.924417,-9.730772
pop,-3.3045144,115.01764
pop,4.697196,115.50867
pop,-7.5625734,101.225624
pop,-84.51044,-27.008356
pop,-0.47514006,-30.356443
pop,19.137259,34.687645
pop,-85.21865,30.26333
pop,-62.083984,30.469627
pop,-96.89798,-24.715057
pop,70.06358,-23.325798
pop,-17.11927,14.535771
pop,-2.9678807,55.781406
pop,-16.413708,-2.844885
pop,-33.426105,-9.281392
pop,-9.087012,-29.924585
pop,-58.378708,54.95777
pop,-73.34699,-61.86414
pop,-56.48999,93.55818
pop,-36.92813,-73.280556
pop,-50.966965,-1.2251229
pop,29.672321,-108.40246
pop,-133.4412,11.447211
pop,-84.083916,69.64548
pop,-95.20232,-17.591423
pop,-42.68496,93.97497
pop,-80.99628,40.277737
pop,-83.27031,20.743296
pop,-14.742152,-68.64306
pop,-59.03513,13.591517
pop,-26.65959,-63.03556
pop,-31.33044,-1.2458576
pop,98.12157,-47.70059
pop,-49.762894,23.712711
pop,-30.69204,-119.337364
pop,-12.036626,58.946655
pop,-74.436295,-11.249853
pop,-3.8032856,-87.90283
pop,-86.82367,2.8898299
pop,-95.33843,-19.24059
pop,69.533585,15.665569
pop,-101.79819,8.301118
pop,64.30903,-73.761246
pop,-124.8117,-1.819154
pop,32.009327,14.838591
pop,7.2079797,67.74915
pop,-59.07289,106.09928
pop,43.697987,-76.17773
pop,-141.82777,-15.259589
pop,-60.377598,2.752032
pop,21.585375,15.138056
pop,-85.55685,-32.863937
pop,94.0388,24.933182
pop,-33.610855,66.65797
pop,-1.8759265,61.170547
pop,-50.70986,-5.322066
pop,-78.19382,-86.68054
pop,-127.42325,-28.520937
pop,-12.425631,-131.70557
pop,-5.0573072,87.42245
pop,-98.67664,-30.707598
pop,-16.174046,80.05153
pop,-6.841205,-13.706856
pop,-2.9681563,55.782555
pop,-7.5625734,101.225624
pop,-60.023624,7.0905128
pop,-99.68481,4.9213047
pop,31.778915,103.07673
pop,-114.1401,23.361135
pop,-21.970245,-44.79731
pop,-58.72804,-23.057207
pop,-33.64851,-58.247574
pop,-42.68473,93.97448
pop,-34.06668,-14.300863
pop,5.9879637,-77.72359
pop,-98.03363,-45.262913
pop,-80.02144,-46.881596
pop,-141.82777,-15.259589
pop,-102.85917,69.60551
pop,-37.115765,102.87965
pop,-48.614616,12.017006
pop,-12.797465,-130.93965
pop,56.590286,-88.89458
pop,-111.9087,48.512695
pop,-10.989684,61.967514
pop,-8.684368,-31.382145
pop,-102.39057,-76.18879
pop,-39.99018,-31.54612
pop,-1.6836133,62.77647
pop,71.71688,47.71888
pop,-98.96761,-42.149548
pop,-44.35062,82.89958
pop,-14.711801,-109.08821
pop,0.30590528,117.545975
pop,-78.76619,-47.21111
pop,64.97477,-32.824406
pop,-98.94922,-32.11914
pop,-8.94284,7.086894
pop,-28.270405,29.973053
pop,-51.8891,32.257034
pop,11.909833,-1.6626129
pop,-102.06969,24.91377
pop,-7.0902696,-14.688904
pop,-64.58762,-50.86133
pop,29.510284,-108.7881
pop,33.75626,-42.347633
pop,-41.107372,97.322784
pop,-21.358324,95.93481
pop,-43.942833,-84.67728
pop,19.91901,-17.873129
pop,-29.065702,5.2371826
pop,-45.38912,51.906666
pop,-38.41868,25.75482
pop,-11.312733,-53.370296
pop,-8.119691,0.37844953
pop,-73.2816,95.52492
pop,-34.389763,-98.42547
pop,-51.77649,32.886917
pop,-8.790755,8.64199
pop,-15.793403,83.850136
pop,-11.097689,23.666931
pop,-17.956612,33.670395
pop,40.682144,71.74759
pop,0.19289316,-29.40741
pop,-42.82154,-14.42074
pop,-73.26189,86.90852
pop,-45.26426,72.6839
pop,-69.567474,49.484013
pop,73.89073,97.90224
pop,-25.4167,29.141882
pop,-6.930185,-3.034291
pop,-11.343209,63.22296
pop,30.773129,-100.99947
pop,30.661469,-103.82875
pop,-72.92773,-28.79681
pop,-17.800999,79.826195
pop,51.28343,-55.04241
pop,-27.192696,93.28121
pop,-43.255333,90.401794
pop,-7.1712694,-16.583584
pop,-19.031523,113.26085
pop,-15.480962,40.245888
pop,-50.134148,-1.3136346
pop,-28.978956,128.75366
pop,-3.5673137,-95.25351
pop,8.392754,-106.522316
pop,-33.228897,65.58854
pop,-61.605206,-66.57715
pop,-73.40607,-6.7392874
pop,-32.961033,-43.009373
pop,10.301517,-80.52168
pop,58.211132,-92.9378
pop,-23.84405,57.36064
pop,56.77292,-89.347946
pop,5.8172135,106.93745
pop,74.932594,95.8402
pop,-54.036964,-13.866617
pop,-67.49431,-55.759674
pop,-58.163864,82.01449
pop,-58.63715,-105.43506
pop,29.265244,-21.974855
pop,-41.765602,95.27704
pop,53.36433,-114.90293
pop,43.93218,-104.1885
pop,-73.49757,-7.083493
pop,-44.898838,-66.21574
pop,-1.2846224,61.296883
pop,-0.08744484,-29.539352
pop,9.45442,-23.84677
pop,-96.30007,-21.255701
pop,-22.666328,61.598087
pop,55.6336,-8.699832
pop,-16.283838,18.4115
pop,-96.8422,44.863373
pop,-113.62256,-35.730392
pop,-71.60322,31.278446
pop,-59.914833,-34.237587
pop,-67.87432,-18.333012
pop,-46.985355,58.68868
pop,-33.470154,-54.963036
pop,-36.17962,-75.52355
pop,63.00823,57.051548
pop,-2.5426884,-44.334984
pop,-40.068836,-103.2596
pop,-100.11978,16.115246
pop,2.9037442,14.850805
pop,17.786398,102.00292
pop,-4.7724853,84.24991
pop,-39.425232,-69.400604
pop,-42.480343,-38.884895
pop,-70.099976,52.631306
pop,52.60243,75.40044
pop,-27.179392,93.39064
pop,-58.46216,68.184845
pop,-25.35964,-15.025935
pop,-20.772192,112.32582
pop,-46.721985,54.453926
pop,-34.284702,105.22268
pop,19.680431,-16.776333
pop,-114.235504,-56.894558
pop,-34.312927,-50.79437
pop,78.757355,-2.99332
pop,-25.11427,129.31975
pop,-29.580704,37.780426
pop,57.633095,-91.47297
pop,-74.716934,-66.18911
pop,0.5004259,-65.08376
pop,-7.930396,-117.471954
pop,-34.614964,-51.93955
pop,-62.375664,-78.17139
pop,-44.004913,-66.69426
pop,-44.176514,80.479004
pop,-36.320786,-25.783531
pop,-34.35318,-56.290195
pop,-99.47334,-37.760216
pop,-115.24814,-52.434013
pop,-24.711395,-11.142562
pop,-11.943622,-43.17905
pop,-20.032248,3.0614846
pop,-71.586205,-43.93296
pop,-25.247377,129.33382
pop,6.136932,102.54909
pop,23.026823,-1.997129
pop,-113.30166,-34.36478
pop,-22.25763,-49.20574
pop,2.2509913,13.225715
pop,-106.99328,-71.07833
pop,-48.985577,5.2361054
pop,77.10037,58.20507
pop,-46.706474,-44.744003
pop,-130.70784,40.309666
pop,-80.81302,45.060787
pop,-83.11691,34.843163
pop,-56.651215,92.59565
pop,-32.598827,73.423584
pop,41.977,-87.85926
pop,-2.0296998,-129.68234
pop,-40.51302,0.9141582
pop,-58.192947,-90.581
pop,-43.63314,-38.62766
pop,-35.096302,104.13785
pop,38.182682,30.862452
pop,-28.850239,3.9136813
pop,26.54394,118.78751
pop,-83.58688,-16.780504
pop,-85.9238,26.981478
pop,-41.139595,-3.3922346
pop,-96.25703,-2.276129
pop,-11.622482,-63.43767
pop,-45.35007,71.90414
pop,-44.83306,-84.35554
pop,-70.23305,-58.757576
pop,-71.99998,77.217354
pop,-42.206875,-8.226723
pop,-62.375664,-78.17139
pop,-60.36306,4.576662
pop,-36.745914,-79.91116
pop,-69.45995,48.84018
pop,-75.94038,-47.10981
pop,-31.581015,-98.12111
pop,-20.11182,-38.848366
pop,-59.6318,11.401772
pop,58.790302,-94.44663
pop,-48.778057,-80.21142
pop,25.845518,-32.291485
pop,-9.439922,46.80373
pop,-28.882269,-121.265915
pop,-17.289824,91.95734
pop,-40.390427,-33.503654
pop,0.052959595,-25.486454
pop,-43.139095,-51.729965
pop,-24.56263,27.96538
pop,-15.934144,-19.160168
pop,-21.970245,-44.79731
pop,-49.762894,23.712711
pop,-12.036709,58.946613
pop,-8.608445,31.659615
pop,-4.080672,-96.10823
pop,-97.479935,-26.767282
pop,-78.19989,-86.116165
pop,-62.34316,-78.669044
pop,7.2079797,67.74915
pop,-34.06668,-14.300863
pop,-101.73383,50.637627
pop,-60.78077,25.91069
pop,-62.586037,-6.7438626
pop,-43.843258,86.91399
pop,-72.04258,70.62968
pop,-39.32085,-30.002142
pop,-41.882103,-6.067848
pop,-58.857723,64.444626
pop,-114.39685,34.80559
pop,-34.23382,-48.14658
pop,-1.7306997,61.05493
pop,-8.29667,-21.810099
pop,-45.38767,51.906075
pop,-62.614826,-6.8540645
pop,47.740932,-7.1498146
pop,22.628445,71.84943
pop,18.695568,-9.882541
pop,7.267989,80.13344
pop,31.387346,0.6947801
pop,39.117283,34.295284
pop,25.856142,-33.139393
pop,49.387665,116.553474
pop,42.042435,13.41711
pop,-28.26835,15.150366
pop,-31.997824,-25.691652
pop,-63.674767,-50.030388
pop,-25.929247,44.561504
pop,69.03742,4.7026963
pop,-39.897095,-108.99267
pop,6.117545,95.47487
pop,43.76864,-43.413223
pop,-5.2578354,91.51867
pop,-43.545525,90.629944
pop,92.36853,65.13911
pop,-7.6069627,11.4927635
pop,32.035164,-48.016792
pop,-12.903385,-49.187344
pop,-71.44835,-0.32523364
pop,-41.95474,31.896086
pop,-4.097185,-91.413185
pop,-29.065702,5.2371826
pop,-44.145702,81.74518
pop,-70.365,12.025127
pop,94.828476,46.103073
pop,-14.996748,-109.06771
pop,60.8875,-15.570238
pop,38.098396,-71.27078
pop,8.349652,-105.12547
pop,5.560276,105.393326
pop,30.63308,-95.599014
pop,-13.49935,-85.74656
pop,-84.20998,54.797676
pop,-61.88839,-68.96793
pop,63.16154,61.168568
pop,-112.346245,47.952988
pop,-57.60485,-21.272816
pop,-45.489178,69.99856
pop,-54.62795,-54.582985
pop,-19.348421,-127.22525
pop,27.809258,91.55575
pop,58.19405,-19.929298
pop,-56.100704,-102.00779
pop,-15.332913,67.55055
pop,1.9101999,38.073788
pop,29.005512,-21.277979
pop,-25.128483,109.86193
pop,48.635006,-13.996732
pop,34.968815,-33.830112
pop,-70.84135,102.06708
pop,127.7769,-40.901863
pop,91.33313,-20.062422
pop,-33.29895,67.93906
pop,-22.338608,-57.116394
pop,-0.23977354,-63.488815
pop,-34.873962,104.534676
pop,-60.34053,-33.904957
pop,-114.69867,-40.305912
pop,-23.093899,109.510925
pop,-67.245995,33.996246
pop,-1.6184876,62.861324
pop,-50.91303,-46.932693
pop,-42.476418,85.78413
pop,-61.074543,-0.05933639
pop,-44.03563,-19.101362
pop,11.136009,-17.910225
pop,-8.552887,31.927505
pop,-60.97091,-67.915886
pop,1.370504,12.174207
pop,-73.00563,96.91025
pop,7.365822,-51.30661
pop,-72.94979,84.28708
pop,-8.223941,31.7087
pop,-57.58467,71.852165
pop,53.22783,38.81819
pop,-32.373806,77.61276
pop,-0.9577907,-28.636086
pop,63.035347,57.969868
pop,-78.175644,-81.344185
pop,11.476819,-18.042383
pop,-44.605442,-85.23549
pop,-6.5524387,-3.0772955
pop,29.043364,-19.0522
pop,-13.496209,42.918068
pop,6.5525603,85.27901
pop,32.696735,-45.349297
pop,-7.786123,32.98487
pop,-17.749447,-97.13662
pop,8.017182,-46.9382
pop,42.953568,47.23491
pop,7.1541133,85.35808
pop,-49.61082,-79.114555
pop,-72.02227,69.26543
pop,-22.398079,-56.47181
pop,-69.75016,50.577263
pop,-69.58029,-103.69184
pop,-1.9092966,-126.083
pop,-17.973124,-0.9046872
pop,10.154125,-14.581609
pop,10.265967,34.374435
pop,-7.616281,11.215218
pop,-61.144157,-0.4231168
pop,-60.702065,26.986853
pop,-51.06848,28.750238
pop,-33.608406,-98.413704
pop,-72.743416,26.373816
pop,-29.247541,-35.32082
pop,-17.24429,34.961872
pop,-59.67465,-87.830215
pop,-24.72265,29.525011
pop,-58.49444,-90.022835
pop,-16.378551,-84.42341
pop,-32.616173,65.793495
pop,7.2555566,57.465298
pop,-56.342735,40.959858
pop,-61.71947,-3.1991725
pop,-3.7834053,-98.61562
pop,26.026798,21.856781
pop,-84.28624,70.75836
pop,-112.42514,-29.834469
pop,-78.03886,5.610065
pop,-99.04905,65.17689
pop,-17.162813,123.247475
pop,-29.08344,-30.037836
pop,1.3064224,29.294611
pop,-14.202848,52.98606
pop,-6.411729,-5.7291822
pop,-33.439877,-117.35123
pop,32.457474,15.675086
pop,-29.531046,-120.422424
pop,-6.304465,-8.560508
pop,-16.541075,90.00938
pop,20.676212,1.6188039
pop,-36.422478,10.63966
pop,19.976961,-20.965334
pop,-16.720427,66.86445
pop,-3.5882053,-40.878532
pop,-16.413645,-68.60441
pop,-12.284705,-64.69674
pop,-1.6725645,-57.368996
pop,0.26526302,117.56513
pop,-31.781466,82.54431
pop,-38.264103,17.685104
pop,60.047234,-107.08163
pop,19.229713,-9.882501
pop,-7.3123364,-73.55986
pop,19.585424,45.37712
pop,16.352041,-72.18481
pop,61.530067,-52.17421
pop,-69.026596,-57.092163
pop,-6.5071983,-11.279743
pop,-81.32606,47.914158
pop,17.03646,108.443535
pop,-59.91018,-86.73336
pop,25.1875,75.20139
pop,-73.34919,87.439964
pop,-43.78758,87.248116
pop,-17.090588,122.12354
pop,76.30573,-33.764034
pop,11.066843,43.62063
pop,61.288273,-50.769413
pop,-28.888718,107.81709
pop,4.43513,115.73056
pop,11.04329,26.655155
pop,59.871136,4.951152
pop,71.594055,-45.54444
pop,25.835331,25.108599
pop,-29.29858,90.64916
pop,7.685104,-53.02056
pop,-115.298195,-43.504765
pop,78.097466,2.0714507
pop,-42.46295,49.354992
pop,-11.5685,-45.95446
pop,-94.99714,-9.531435
pop,14.368192,-84.509254
pop,40.651073,71.49378
pop,-15.840492,22.273603
pop,59.07869,-109.59573
pop,39.615276,35.41982
pop,63.058983,58.77843
pop,12.456287,0.8236569
pop,0.7017952,-20.102674
pop,19.144365,47.05579
pop,14.441334,-8.47007
pop,1.063177,-14.110043
pop,48.24279,-1.1366676
pop,-33.777374,-45.291
pop,60.678474,-104.32465
pop,1.1329008,-19.542484
pop,-22.642271,-58.39058
pop,39.649662,35.499554
pop,-16.42986,-2.8546095
pop,30.464071,1.6583983
pop,-11.16916,63.58424
pop,-62.037785,-81.9515
pop,-12.799983,-130.93456
pop,-11.752183,-52.754642
pop,-44.711723,-20.006199
pop,-34.953606,54.071316
pop,-62.54515,-6.5962086
pop,-82.575905,51.802036
pop,11.33065,13.213072
pop,20.05617,18.441154
pop,-3.017135,-104.83177
pop,-12.289926,-64.58684
pop,-0.30016735,24.292797
pop,-58.73733,-35.093746
pop,-58.57791,71.58064
pop,-84.60736,-28.202337
pop,-34.20628,105.43035
pop,-48.05606,-26.338207
pop,-41.72907,-5.012793
pop,-40.51302,0.9141582
pop,-35.571953,103.73488
pop,-125.58369,-2.40142
pop,21.989437,-112.47473
pop,-15.938261,-17.082214
pop,-58.301903,66.93056
pop,6.117545,95.47487
pop,-65.8735,33.853943
pop,-31.345743,84.71792
pop,11.882812,-1.2632385
pop,-42.825413,-15.330206
pop,20.423006,2.0068967
pop,-51.878143,-61.33183
pop,11.614665,-81.430595
pop,38.01572,78.40779
pop,20.610842,1.7179085
pop,-8.985751,8.251183
pop,-5.6015453,-73.60738
pop,58.224754,-92.964714
pop,-15.4637575,-13.187667
pop,-32.68408,66.16417
pop,-30.841415,127.80709
pop,-19.040716,76.679184
pop,-19.937077,30.313011
pop,1.4166999,11.931995
pop,-53.526936,-34.87743
pop,-106.085785,-72.28079
pop,-33.18661,-11.49174
pop,-37.55633,10.112773
pop,5.8172135,106.93745
pop,-15.5990715,52.15321
pop,-11.590005,-46.63951
pop,-16.74549,36.941753
pop,-54.287926,-35.418785
pop,-70.18582,7.106238
pop,59.869293,4.125528
pop,44.98925,98.21828
pop,45.592224,-75.611465
pop,7.346022,-47.759747
pop,-29.759253,37.248966
pop,-34.00688,56.913574
pop,-16.75638,92.60876
pop,-12.927432,-130.56233
